event_id,session_id,cow_id,layer,label,code,en,type,evidence,protocol,t_start_rel_ms,t_end_rel_ms,duration_ms,device_key,device_mac,video_name,adjudication,sensor_eligible
EVT-00897,2026-07-29 07_14_23,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,3021106.0,3044125.0,23019.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00289.mp4,single_annotator,True
EVT-00898,2026-07-29 07_14_23,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,3044125.0,3113345.0,69220.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00289.mp4,single_annotator,True
EVT-00899,2026-07-29 07_14_23,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,3130609.0,3300032.0,169423.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00289.mp4,single_annotator,True
EVT-00900,2026-07-29 07_14_23,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,3330637.0,3475977.0,145340.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00289.mp4,single_annotator,True
EVT-00901,2026-07-29 07_14_23,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,3509475.0,3599992.0,90517.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00289.mp4,single_annotator,True
EVT-00902,2026-07-29 08_20_35,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,0.0,99206.0,99206.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00297.mp4,single_annotator,True
EVT-00903,2026-07-29 08_20_35,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,181477.0,394247.0,212770.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00297.mp4,single_annotator,True
EVT-00904,2026-07-29 08_20_35,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,398538.0,416117.0,17579.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00297.mp4,single_annotator,True
EVT-00905,2026-07-29 08_20_35,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,428912.0,1062912.0,634000.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00297.mp4,single_annotator,True
EVT-00906,2026-07-29 08_20_35,21074-1,objective_event,排尿,URINATION,urination,interval,两者,v3,1068473.0,1104523.0,36050.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00297.mp4,single_annotator,True
EVT-00907,2026-07-29 08_20_35,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1104523.0,1145572.0,41049.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00297.mp4,single_annotator,True
EVT-00908,2026-07-29 08_20_35,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1147985.0,1432887.0,284902.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00297.mp4,single_annotator,True
EVT-00909,2026-07-29 08_20_35,21074-1,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,1440566.0,1466139.0,25573.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00297.mp4,single_annotator,True
EVT-00910,2026-07-29 08_20_35,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,1466139.0,2153207.0,687068.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00297.mp4,single_annotator,True
EVT-00911,2026-07-29 08_20_35,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,2169072.0,2551151.0,382079.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00297.mp4,single_annotator,True
EVT-00912,2026-07-29 08_20_35,21074-1,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,2554791.0,2567626.0,12835.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00297.mp4,single_annotator,True
EVT-00913,2026-07-29 08_20_35,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,2629725.0,2731404.0,101679.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00297.mp4,single_annotator,True
EVT-00914,2026-07-29 08_20_35,21074-1,tail_action,抬尾,TAIL_RAISED,tail raised,interval,两者,v3,2748484.0,2763283.0,14799.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00297.mp4,single_annotator,True
EVT-00915,2026-07-29 08_20_35,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,2781114.0,2829776.0,48662.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00297.mp4,single_annotator,True
EVT-00916,2026-07-29 08_20_35,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,2836073.0,2843356.0,7283.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00297.mp4,single_annotator,True
EVT-00917,2026-07-29 08_20_35,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,2910198.0,2944442.0,34244.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00297.mp4,single_annotator,True
EVT-00918,2026-07-29 08_20_35,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,2977174.0,3066822.0,89648.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00297.mp4,single_annotator,True
EVT-00919,2026-07-29 08_20_35,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,3083482.0,3097023.0,13541.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00297.mp4,single_annotator,True
EVT-00920,2026-07-29 08_20_35,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,3104353.0,3155665.0,51312.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00297.mp4,single_annotator,True
EVT-00921,2026-07-29 08_20_35,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,3166896.0,3354320.0,187424.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00297.mp4,single_annotator,True
EVT-00922,2026-07-29 08_20_35,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,3354320.0,3366866.0,12546.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00297.mp4,single_annotator,True
EVT-00923,2026-07-29 08_20_35,21074-1,objective_event,排尿,URINATION,urination,interval,两者,v3,3439164.0,3479741.0,40577.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00297.mp4,single_annotator,True
EVT-00924,2026-07-29 09_26_42,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,0.0,115459.0,115459.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00305.mp4,single_annotator,True
EVT-00925,2026-07-29 09_26_42,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,210124.0,566120.0,355996.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00305.mp4,single_annotator,True
EVT-00926,2026-07-29 09_26_42,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,569460.0,582367.0,12907.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00305.mp4,single_annotator,True
EVT-00927,2026-07-29 09_26_42,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,600753.0,735594.0,134841.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00305.mp4,single_annotator,True
EVT-00928,2026-07-29 09_26_42,21074-1,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,735594.0,761160.0,25566.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00305.mp4,single_annotator,True
EVT-00929,2026-07-29 09_26_42,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,761160.0,1194999.0,433839.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00305.mp4,single_annotator,True
EVT-00930,2026-07-29 09_26_42,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,1212428.0,2201014.0,988586.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00305.mp4,single_annotator,True
EVT-00931,2026-07-29 09_26_42,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,2214920.0,3207028.0,992108.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00305.mp4,single_annotator,True
EVT-00932,2026-07-29 09_26_42,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,3212206.0,3599976.0,387770.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00305.mp4,single_annotator,True
EVT-00933,2026-07-29 10_33_02,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,0.0,267582.0,267582.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00934,2026-07-29 10_33_02,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,274832.0,328532.0,53700.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00935,2026-07-29 10_33_02,21074-1,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,496299.0,514305.0,18006.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00936,2026-07-29 10_33_02,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,514305.0,570165.0,55860.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00937,2026-07-29 10_33_02,21074-1,objective_event,排尿,URINATION,urination,interval,两者,v3,574559.0,629149.0,54590.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00938,2026-07-29 10_33_02,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,655609.0,846417.0,190808.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00939,2026-07-29 10_33_02,21074-1,objective_event,排便,DEFECATION,defecation,interval,两者,v3,850834.0,871896.0,21062.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00940,2026-07-29 10_33_02,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,959004.0,976931.0,17927.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00941,2026-07-29 10_33_02,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1051345.0,1097243.0,45898.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00942,2026-07-29 10_33_02,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,1097243.0,1105783.0,8540.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00943,2026-07-29 10_33_02,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,1191787.0,1270271.0,78484.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00944,2026-07-29 10_33_02,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,1282505.0,1384091.0,101586.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00945,2026-07-29 10_33_02,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,1423732.0,1587356.0,163624.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00946,2026-07-29 10_33_02,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,1596439.0,1600393.0,3954.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00947,2026-07-29 10_33_02,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1616773.0,1679680.0,62907.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00948,2026-07-29 10_33_02,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,1686542.0,1694464.0,7922.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00949,2026-07-29 10_33_02,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1737866.0,1791419.0,53553.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00950,2026-07-29 10_33_02,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1814592.0,1980211.0,165619.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00951,2026-07-29 10_33_02,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1999717.0,2135521.0,135804.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00952,2026-07-29 10_33_02,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,2136846.0,2143305.0,6459.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00953,2026-07-29 10_33_02,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,2179314.0,2267240.0,87926.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00954,2026-07-29 10_33_02,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,2280000.0,2391376.0,111376.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00955,2026-07-29 10_33_02,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,2419554.0,2729178.0,309624.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00956,2026-07-29 10_33_02,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,2743648.0,2757628.0,13980.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00957,2026-07-29 10_33_02,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,2772925.0,2993146.0,220221.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00958,2026-07-29 10_33_02,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,3022225.0,3061339.0,39114.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00959,2026-07-29 10_33_02,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,3076670.0,3157158.0,80488.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00960,2026-07-29 10_33_02,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,3179856.0,3226547.0,46691.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00961,2026-07-29 10_33_02,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,3251946.0,3272306.0,20360.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00962,2026-07-29 10_33_02,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,3281249.0,3440948.0,159699.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00963,2026-07-29 10_33_02,21074-1,objective_event,排尿,URINATION,urination,interval,两者,v3,3445508.0,3506157.0,60649.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00964,2026-07-29 10_33_02,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,3511276.0,3599991.0,88715.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00313.mp4,single_annotator,True
EVT-00965,2026-07-29 11_39_28,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,0.0,213443.0,213443.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00321.mp4,single_annotator,True
EVT-00966,2026-07-29 11_39_28,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,304229.0,401590.0,97361.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00321.mp4,single_annotator,True
EVT-00967,2026-07-29 11_39_28,21074-1,tail_action,抬尾,TAIL_RAISED,tail raised,interval,两者,v3,407041.0,448930.0,41889.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00321.mp4,single_annotator,True
EVT-00968,2026-07-29 11_39_28,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,459134.0,543374.0,84240.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00321.mp4,single_annotator,True
EVT-00969,2026-07-29 11_39_28,21074-1,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,543374.0,568472.0,25098.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00321.mp4,single_annotator,True
EVT-00970,2026-07-29 11_39_28,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,568472.0,1299838.0,731366.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00321.mp4,single_annotator,True
EVT-00971,2026-07-29 11_39_28,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,1308012.0,2317815.0,1009803.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00321.mp4,single_annotator,True
EVT-00972,2026-07-29 11_39_28,21074-1,body_state,躺卧,LYING,lying,interval,两者,v3,2325514.0,3217117.0,891603.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00321.mp4,single_annotator,True
EVT-00973,2026-07-29 11_39_28,21074-1,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,3220457.0,3237797.0,17340.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00321.mp4,single_annotator,True
EVT-00974,2026-07-29 11_39_28,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,3245351.0,3317361.0,72010.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00321.mp4,single_annotator,True
EVT-00975,2026-07-29 11_39_28,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,3328863.0,3387132.0,58269.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00321.mp4,single_annotator,True
EVT-00976,2026-07-29 11_39_28,21074-1,objective_event,排尿,URINATION,urination,interval,两者,v3,3397629.0,3452479.0,54850.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00321.mp4,single_annotator,True
EVT-00977,2026-07-29 11_39_28,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,3462349.0,3599987.0,137638.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00321.mp4,single_annotator,True
EVT-00978,2026-07-29 12_45_38,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,43687.0,209216.0,165529.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00329.mp4,single_annotator,True
EVT-00979,2026-07-29 12_45_38,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,239736.0,354446.0,114710.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00329.mp4,single_annotator,True
EVT-00980,2026-07-29 12_45_38,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,364285.0,410315.0,46030.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00329.mp4,single_annotator,True
EVT-00981,2026-07-29 12_45_38,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,448598.0,690627.0,242029.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00329.mp4,single_annotator,True
EVT-00982,2026-07-29 12_45_38,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,738744.0,1362441.0,623697.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00329.mp4,single_annotator,True
EVT-00983,2026-07-29 12_45_38,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,1369061.0,1410147.0,41086.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00329.mp4,single_annotator,True
EVT-00984,2026-07-29 12_45_38,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,1501773.0,1511563.0,9790.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00329.mp4,single_annotator,True
EVT-00985,2026-07-29 12_45_38,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,1526523.0,1828374.0,301851.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00329.mp4,single_annotator,True
EVT-00986,2026-07-29 12_45_38,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,1882057.0,1912830.0,30773.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00329.mp4,single_annotator,True
EVT-00987,2026-07-29 12_45_38,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,1917155.0,1930893.0,13738.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00329.mp4,single_annotator,True
EVT-00988,2026-07-29 12_45_38,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,1958412.0,1966332.0,7920.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00329.mp4,single_annotator,True
EVT-00989,2026-07-29 12_45_38,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,2037516.0,2362011.0,324495.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00329.mp4,single_annotator,True
EVT-00990,2026-07-29 12_45_38,21074-1,objective_event,排尿,URINATION,urination,interval,两者,v3,2399625.0,2425255.0,25630.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00329.mp4,single_annotator,True
EVT-00991,2026-07-29 12_45_38,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,2476332.0,2957764.0,481432.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00329.mp4,single_annotator,True
EVT-00992,2026-07-29 12_45_38,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,3006428.0,3052398.0,45970.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00329.mp4,single_annotator,True
EVT-00993,2026-07-29 12_45_38,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,3095715.0,3224962.0,129247.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00329.mp4,single_annotator,True
EVT-00994,2026-07-29 12_45_38,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,3273634.0,3357479.0,83845.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00329.mp4,single_annotator,True
EVT-00995,2026-07-29 12_45_38,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,3402855.0,3599977.0,197122.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00329.mp4,single_annotator,True
EVT-00996,2026-07-29 13_52_03,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,2781.0,63691.0,60910.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00337.mp4,single_annotator,True
EVT-00997,2026-07-29 13_52_03,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,147921.0,379639.0,231718.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00337.mp4,single_annotator,True
EVT-00998,2026-07-29 13_52_03,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,385995.0,481892.0,95897.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00337.mp4,single_annotator,True
EVT-00999,2026-07-29 13_52_03,21074-1,tail_action,抬尾,TAIL_RAISED,tail raised,interval,两者,v3,707331.0,726509.0,19178.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00337.mp4,single_annotator,True
EVT-01000,2026-07-29 13_52_03,21074-1,objective_event,排尿,URINATION,urination,interval,两者,v3,802218.0,832897.0,30679.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00337.mp4,single_annotator,True
EVT-01001,2026-07-29 13_52_03,21074-1,body_state,站立,STANDING,standing,interval,两者,v3,837760.0,958214.0,120454.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00337.mp4,single_annotator,True
EVT-01002,2026-07-29 13_52_03,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,999473.0,1392772.0,393299.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00337.mp4,single_annotator,True
EVT-01003,2026-07-29 13_52_03,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,2415398.0,2428318.0,12920.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00337.mp4,single_annotator,True
EVT-01004,2026-07-29 13_52_03,21074-1,body_state,采食,FEEDING,feeding,interval,两者,v3,2487189.0,3154694.0,667505.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00337.mp4,single_annotator,True
EVT-01005,2026-07-29 13_52_03,21074-1,body_state,行走,WALKING,walking,interval,两者,v3,3277045.0,3284326.0,7281.0,546C50CA07D0-21074-1,546C50CA07D0,hiv00337.mp4,single_annotator,True
EVT-01006,2026-07-29 17_49_54,23489-8,objective_event,排尿,URINATION,urination,interval,两者,v3,2618826.0,2648038.0,29212.0,546C50CA07DE-23489-8,546C50CA07DE,hiv00009.mp4,single_annotator,True
EVT-01007,2026-07-29 16_43_51,23509-9,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,2428163.0,2433607.0,5444.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00004.mp4,single_annotator,True
EVT-01008,2026-07-29 16_43_51,23509-9,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,2802731.0,2810899.0,8168.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00004.mp4,single_annotator,True
EVT-01009,2026-07-29 16_43_51,23509-9,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,3000187.0,3008245.0,8058.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00004.mp4,single_annotator,True
EVT-01010,2026-07-29 17_50_27,23509-9,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,450587.0,461366.0,10779.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00007.mp4,single_annotator,True
EVT-01011,2026-07-29 18_57_11,23509-9,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,2207085.0,2217045.0,9960.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00010.mp4,single_annotator,True
EVT-01012,2026-07-29 18_57_11,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,3487971.0,3526316.0,38345.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00010.mp4,single_annotator,True
EVT-01013,2026-07-29 20_03_53,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,1361261.0,1387963.0,26702.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00014.mp4,single_annotator,True
EVT-01014,2026-07-29 21_10_26,23509-9,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,301325.0,308785.0,7460.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00018.mp4,single_annotator,True
EVT-01015,2026-07-29 21_10_26,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,3177438.0,3205629.0,28191.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00018.mp4,single_annotator,True
EVT-01016,2026-07-29 21_10_26,23509-9,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,3429961.0,3435149.0,5188.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00018.mp4,single_annotator,True
EVT-01017,2026-07-29 22_17_21,23509-9,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,797669.0,803469.0,5800.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00022.mp4,single_annotator,True
EVT-01018,2026-07-29 22_17_21,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,2267178.0,2306518.0,39340.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00022.mp4,single_annotator,True
EVT-01019,2026-07-29 23_24_00,23509-9,objective_event,排尿,URINATION,urination,interval,两者,v3,503062.0,531133.0,28071.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00025.mp4,single_annotator,True
EVT-01020,2026-07-29 23_24_00,23509-9,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,865283.0,870124.0,4841.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00025.mp4,single_annotator,True
EVT-01021,2026-07-29 23_24_00,23509-9,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,3380603.0,3388462.0,7859.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00025.mp4,single_annotator,True
EVT-01022,2026-07-30 00_30_38,23509-9,posture_transition,卧倒过程,LYING_DOWN,lying down,interval,两者,v3,729306.0,735988.0,6682.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00028.mp4,single_annotator,True
EVT-01023,2026-07-30 00_30_38,23509-9,posture_transition,起立过程,STANDING_UP,standing up,interval,两者,v3,2355789.0,2359348.0,3559.0,546C50CA07F2-23509-9,546C50CA07F2,hiv00028.mp4,single_annotator,True
